,date,uid,sell_code,region,desc_en,group,sub,type,quantity,sold,usd,quantity_sold,usd_sold,unit_price,sold_pending,quantity_sold_pending,usd_sold_pending,scrape_count
18783,2020-08-05,-174264509383643743,ae784bef73,Tbilisi,NEW ! Afghan HQ buds ! NEW ! 0.5G,Cannabis,Cannabis,Cannabis,0.5,0.0,34.0,0.0,0.0,68.0,0.0,0.0,0.0,5
18784,2020-08-05,-143406251192427509,16be2c8499,Tbilisi,10000sht marki 25i-nbome. predoplata,NPS,25i-NBOMe,25i-NBOMe,10000.0,0.0,8500.0,0.0,0.0,0.85,0.0,0.0,0.0,5
18785,2020-08-05,81216187999251962,54915c4374,Tbilisi,"Extazzy ""Gucci"" dlja stil'nyh ljudej (1 gramm)",MDMA,MDMA,Pill,1.0,0.0,50.0,0.0,0.0,50.0,9.0,9.0,450.0,5
18786,2020-08-05,89469905749254262,3c9bc6f8e9,Tbilisi,"Hindu Kush (photoperiod, regular) 5gr",Cannabis,Cannabis,Cannabis,5.0,0.0,240.0,0.0,0.0,48.0,0.0,0.0,0.0,5
18787,2020-08-05,142314964543086333,21de5577be,Tbilisi,0.5 gr. Magic Kush IMPORT (INDICA),Cannabis,Cannabis,Cannabis,0.5,1.0,32.0,0.5,32.0,64.0,0.0,0.0,0.0,5
18788,2020-08-05,161163108133527545,69672fee0d,Tbilisi,180 gr marihuana persoalno,Cannabis,Cannabis,Cannabis,180.0,0.0,5900.0,0.0,0.0,32.77777777777778,0.0,0.0,0.0,5
18789,2020-08-05,229238405492320517,366326d4d6,Tbilisi,!!!NEW!!! 5G Critical KusH !!!NEW!!!,Cannabis,Cannabis,Cannabis,5.0,0.0,159.0,0.0,0.0,31.8,0.0,0.0,0.0,5
18790,2020-08-05,284896768117813283,89f7212915,Tbilisi,1 G Hybrid Marijuana Buds,Cannabis,Cannabis,Cannabis,1.0,1.0,59.0,1.0,59.0,59.0,0.0,0.0,0.0,5
18791,2020-08-05,343971585879302163,f8a875c191,Batumi,METADON - 0.30 - SALE,Opiates/Opiate Substitutes,Methadone,Powder,0.3,0.0,300.0,0.0,0.0,1000.0,1.0,0.3,300.0,5
18792,2020-08-05,438489272153646742,ccc85b93d8,Tbilisi,VHQ Hybrid MJ Buds 1G,Cannabis,Cannabis,Cannabis,1.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,5
18793,2020-08-05,647395062445136659,21de5577be,Tbilisi,2.0 gr. Magic Kush IMPORT (INDICA),Cannabis,Cannabis,Cannabis,2.0,0.0,99.0,0.0,0.0,49.5,0.0,0.0,0.0,5
18794,2020-08-05,889538989780345852,7c395c455d,Tbilisi,2 marijuana BUDS northen lights 24% THC ShIShKI!!!,Cannabis,Cannabis,Cannabis,2.0,0.0,120.0,0.0,0.0,60.0,0.0,0.0,0.0,5
18795,2020-08-05,947364265607214474,7c395c455d,Tbilisi,1 gr Amnesia Haze shishki import s evropy tgk 28%,Cannabis,Cannabis,Cannabis,1.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,5
18796,2020-08-05,1008553554683543711,0dec0e1c48,Tbilisi,2gr HYBRID buds,Cannabis,Cannabis,Cannabis,2.0,3.0,88.0,6.0,264.0,44.0,0.0,0.0,0.0,5
18797,2020-08-05,1078638235622942638,e771f4c371,Tbilisi,CLOWNBARON ShIShKI* VHQ*♤THC 28%♤0.5G SPECIAL PRICE,Cannabis,Cannabis,Cannabis,0.5,1.0,29.0,0.5,29.0,58.0,0.0,0.0,0.0,5
18798,2020-08-05,1267542360024421443,22610cd7c4,Tbilisi,🎇SUPER SKITKA🎇Amsterdam weed sativa 1gr,Cannabis,Cannabis,Cannabis,1.0,3.0,36.0,3.0,108.0,36.0,0.0,0.0,0.0,5
18799,2020-08-05,1562347842939549210,52fe6d0af9,Tbilisi,VHQ Methadon 0.50G Imported Crystals,Opiates/Opiate Substitutes,Methadone,Powder,0.5,0.0,500.0,0.0,0.0,1000.0,0.0,0.0,0.0,5
18800,2020-08-05,1576509543336681812,1dfc50c91e,Tbilisi,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",Cannabis,Cannabis,Cannabis,5.0,0.0,219.0,0.0,0.0,43.8,0.0,0.0,0.0,5
18801,2020-08-05,1621668975946143363,e56bb6ca93,Tbilisi,1gr Top klass HYBRID shishki. 50% sativa 50% indica (KLADI NA MAGNITAH),Cannabis,Cannabis,Cannabis,1.0,2.0,49.0,2.0,98.0,49.0,0.0,0.0,0.0,5
18802,2020-08-05,2387256777653476702,0dec0e1c48,Tbilisi,1gr HYBRID o.g,Cannabis,Cannabis,Cannabis,1.0,4.0,49.0,4.0,196.0,49.0,0.0,0.0,0.0,5
18803,2020-08-05,2475216114377574058,e771f4c371,Tbilisi,!!!NEW!!! AmneziaXSkittels 1G IMPORT,Cannabis,Cannabis,Cannabis,1.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,5
18804,2020-08-05,2562771190945876350,89f7212915,Tbilisi,5 G Hybrid Marijuana Buds Za BTS 10% SKIDKA,Cannabis,Cannabis,Cannabis,5.0,0.0,250.0,0.0,0.0,50.0,0.0,0.0,0.0,5
18805,2020-08-05,2894459372893940986,012f23b5ea,Batumi,Rabota kladmenom. Tol'ko shishki.,Cannabis,Cannabis,Cannabis,5.0,0.0,250.0,0.0,0.0,50.0,0.0,0.0,0.0,5
18806,2020-08-05,2935183857065037348,f374062dcd,Tbilisi,Sirets moschnyj Iran 50gr,Opiates/Opiate Substitutes,Heroin,Heroin,50.0,0.0,8677.1613,0.0,0.0,173.543226,0.0,0.0,0.0,5
18807,2020-08-05,3075119279299433745,4659482266,Tbilisi,1 g.Super Skunk top class buds! (podezd),Cannabis,Cannabis,Cannabis,1.0,1.0,55.0,1.0,55.0,55.0,0.0,0.0,0.0,5
18808,2020-08-05,3089748080487805984,bb1791277e,Tbilisi,Amnesia Haze Auto marihuana 5 GR BUDS imported !!,Cannabis,Cannabis,Cannabis,5.0,0.0,270.0,0.0,0.0,54.0,0.0,0.0,0.0,5
18809,2020-08-05,3090809136976922505,e56bb6ca93,Tbilisi,0.5gr ☘NEW☘ Gorilla Cookies☘ (KLADI NA MAGNITAH),Cannabis,Cannabis,Cannabis,0.5,0.0,34.0,0.0,0.0,68.0,0.0,0.0,0.0,5
18810,2020-08-05,3183756179591440898,cb721d4bca,Tbilisi,1 gr top buds white widow wishki THC 25% VHQ,Cannabis,Cannabis,Cannabis,1.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,0.0,5
18811,2020-08-05,3838397274678091913,366326d4d6,Tbilisi,NEW !!! 2G White Widow !!! NEW,Cannabis,Cannabis,Cannabis,2.0,2.0,99.0,4.0,198.0,49.5,0.0,0.0,0.0,5
18812,2020-08-05,3930886834781585182,16a8841259,Tbilisi,0.5 Gramm Ak-47 Best Seller 2020 Guess who's Back?,Cannabis,Cannabis,Cannabis,0.5,0.0,32.0,0.0,0.0,64.0,0.0,0.0,0.0,5
18813,2020-08-05,4163898642693673744,bb1791277e,Tbilisi,2gr LSD-25 marijuana BUDS thc 22% shishki top!!! pri pakupke btk skidka 1%,Cannabis,Cannabis,Cannabis,2.0,0.0,120.0,0.0,0.0,60.0,0.0,0.0,0.0,5
18814,2020-08-05,4180915690846119917,3c9bc6f8e9,Tbilisi,"Hindu Kush (photoperiod, regular) 2gr",Cannabis,Cannabis,Cannabis,2.0,0.0,110.0,0.0,0.0,55.0,0.0,0.0,0.0,5
18815,2020-08-05,4504186403291063329,54915c4374,Tbilisi,"Extazzy ""Gucci"" dlja stil'nyh ljudej (10 gramm)",MDMA,MDMA,Pill,10.0,0.0,420.0,0.0,0.0,42.0,0.0,0.0,0.0,5
18816,2020-08-05,4926296732485860064,16a8841259,Tbilisi,0.5 Gram Skunk HQ,Cannabis,Cannabis,Cannabis,0.5,1.0,31.0,0.5,31.0,62.0,0.0,0.0,0.0,5
18817,2020-08-05,5300234081119271626,fccfd69694,Tbilisi,Boshki LSD 1g,Pychedelics,LSD,LSD,1.0,1.0,45.0,1.0,45.0,45.0,0.0,0.0,0.0,5
18818,2020-08-05,5515688125045148332,cb721d4bca,Tbilisi,5 gr top buds white widow wishki THC 25% VHQ,Cannabis,Cannabis,Cannabis,5.0,0.0,275.0,0.0,0.0,55.0,0.0,0.0,0.0,5
18819,2020-08-05,5596013777662635660,0dec0e1c48,Tbilisi,0.5 gr HYBRID buds,Cannabis,Cannabis,Cannabis,0.5,1.0,33.0,0.5,33.0,66.0,0.0,0.0,0.0,5
18820,2020-08-05,5741048135432587299,d30ed85c42,Batumi,🧞‍♂️☄🍭 RQS©️ Euphoria™️ Regular(Photo) 26% THC®️ 10g 🍭☄🧞‍♀️,Cannabis,Cannabis,Cannabis,10.0,0.0,454.38975,0.0,0.0,45.438975,0.0,0.0,0.0,5
18821,2020-08-05,5760582327896939329,89f7212915,Tbilisi,2 G Hybrid Marijuana Buds,Cannabis,Cannabis,Cannabis,2.0,1.0,109.0,2.0,109.0,54.5,0.0,0.0,0.0,5
18822,2020-08-05,5766165327536784276,64284550d9,Tbilisi,3G ---> Big Devil (BTC - Sale),Cannabis,Cannabis,Cannabis,3.0,0.0,140.0,0.0,0.0,46.66666666666666,0.0,0.0,0.0,5
18823,2020-08-05,5820657656493878166,ccc85b93d8,Tbilisi,VHQ Hybrid MJ Buds 0.5G,Cannabis,Cannabis,Cannabis,0.5,0.0,30.0,0.0,0.0,60.0,0.0,0.0,0.0,5
18824,2020-08-05,5887576815076074059,3c9bc6f8e9,Tbilisi,"Gorilla Breath - photoperiod, feminised 1 gr",Cannabis,Cannabis,Cannabis,1.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,0.0,5
18825,2020-08-05,5908182728687122350,4a91350669,Tbilisi,5 ecstasy red maseratti VHQ ekstazi import s SShA,MDMA,MDMA,Pill,5.0,3.0,250.0,15.0,750.0,50.0,0.0,0.0,0.0,5
18826,2020-08-05,6213171152822218916,8ddca45a78,Tbilisi,"0,5G 👨🏻WHITE RUSSIAN (hybrid < indica)",Cannabis,Cannabis,Cannabis,0.5,2.0,29.0,1.0,58.0,58.0,0.0,0.0,0.0,5
18827,2020-08-05,6235949567587105161,22610cd7c4,Tbilisi,Amsterdam weed sativa 1gr,Cannabis,Cannabis,Cannabis,1.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,0.0,5
18828,2020-08-05,6343839988654294998,bb1791277e,Tbilisi,5gr Cream Cookies Auto marihuana BUDS esli platite s btk skidka 10% !!,Cannabis,Cannabis,Cannabis,5.0,0.0,240.0,0.0,0.0,48.0,0.0,0.0,0.0,5
18829,2020-08-05,7047047380564270161,ae784bef73,Tbilisi,NEW * Royal Moby * NEW ! HQ BUDS 1G,Cannabis,Cannabis,Cannabis,1.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,0.0,5
18830,2020-08-05,7067019653460250040,7918572a66,Tbilisi,TYson Budds 2G Skidka 5%,Cannabis,Cannabis,Cannabis,2.0,0.0,80.0,0.0,0.0,40.0,0.0,0.0,0.0,5
18831,2020-08-05,7367251251823347999,e56bb6ca93,Tbilisi,1gr ☘NEW☘ Gorilla Cookies☘ (KLADI NA MAGNITAH),Cannabis,Cannabis,Cannabis,1.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,0.0,5
18832,2020-08-05,7435570449760389773,3c4662c591,Batumi,Hybrid Super Critical THC 28% Hydroponic 10G 100% Buds/Kachestvennye shishki marihuany,Cannabis,Cannabis,Cannabis,10.0,0.0,400.0,0.0,0.0,40.0,0.0,0.0,0.0,5
18833,2020-08-05,8304430689672978727,bb1791277e,Tbilisi,NORTHEN LIGHTS 5 gr marihuana esli platite s btk skidka 10% !!,Cannabis,Cannabis,Cannabis,5.0,0.0,270.0,0.0,0.0,54.0,0.0,0.0,0.0,5
18834,2020-08-05,8341573585143590906,366326d4d6,Tbilisi,!!!NEW!!! 2G Jack Herer !!!NEW!!!,Cannabis,Cannabis,Cannabis,2.0,1.0,99.0,2.0,99.0,49.5,0.0,0.0,0.0,5
18835,2020-08-05,8669931788620342674,ae784bef73,Tbilisi,NEW ! Super Critical ! NEW ! HQ BUDS ! 1G,Cannabis,Cannabis,Cannabis,1.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,0.0,5
18836,2020-08-05,8760473490349762937,366326d4d6,Tbilisi,!!!NEW!!! 5G Jack Herer !!!NEW!!!,Cannabis,Cannabis,Cannabis,5.0,0.0,159.0,0.0,0.0,31.8,0.0,0.0,0.0,5
18837,2020-08-05,8880195684735243997,e56bb6ca93,Tbilisi,2gr ☘NEW☘ Gorilla Cookies☘ (KLADI NA MAGNITAH),Cannabis,Cannabis,Cannabis,2.0,2.0,99.0,4.0,198.0,49.5,0.0,0.0,0.0,5
18838,2020-08-05,9165694296728812261,21de5577be,Tbilisi,1.0 gr. Magic Kush IMPORT (INDICA),Cannabis,Cannabis,Cannabis,1.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,0.0,5
18839,2020-08-05,9201778239247101952,bb1791277e,Tbilisi,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%",Cannabis,Cannabis,Cannabis,10.0,0.0,420.0,0.0,0.0,42.0,0.0,0.0,0.0,5
18840,2020-08-06,-9129446186974405067,cb721d4bca,Tbilisi,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr,Cannabis,Cannabis,Resin,10.0,0.0,800.0,0.0,0.0,80.0,0.0,0.0,0.0,5
18841,2020-08-06,-9126594209377246793,4a91350669,Tbilisi,10 gr gashish VHQ gorilla glue hash tgk 28 %,Cannabis,Cannabis,Resin,10.0,0.0,700.0,0.0,0.0,70.0,0.0,0.0,0.0,5
18842,2020-08-06,-9091770948389716323,cb721d4bca,Tbilisi,10 gr top buds white widow wishki THC 25% VHQ,Cannabis,Cannabis,Cannabis,10.0,0.0,550.0,0.0,0.0,55.0,0.0,0.0,0.0,5
18843,2020-08-06,-9006101666519893325,366326d4d6,Tbilisi,NEW !!! 2G OG KusH !!! NEW,Cannabis,Cannabis,Cannabis,2.0,1.0,99.0,2.0,99.0,49.5,0.0,0.0,0.0,5
18844,2020-08-06,-8677778108264753072,21de5577be,Tbilisi,0.5 gr. Amnesia Haze 100% Natural/ IMPORT / Sativa,Cannabis,Cannabis,Cannabis,0.5,3.0,32.0,1.5,96.0,64.0,0.0,0.0,0.0,5
18845,2020-08-06,-8443446028314137637,bb1791277e,Tbilisi,"1 gr california import Durban Poison marihuana BUDS 24% thc , sativa , esli platite s btk skidka",Cannabis,Cannabis,Cannabis,1.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,0.0,5
18846,2020-08-06,-8370791618191082219,8ddca45a78,Tbilisi,"0,5G 🔵🔵 BLUEBERRY (hybrid < indica)",Cannabis,Cannabis,Cannabis,0.5,2.0,29.0,1.0,58.0,58.0,0.0,0.0,0.0,5
18847,2020-08-06,-8304082520260613288,69672fee0d,Tbilisi,1 g SOUR DIESEL marihuana shishki top kachestvo tgk 28%,Cannabis,Cannabis,Cannabis,1.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,0.0,5
18848,2020-08-06,-8212594424892505430,3c9bc6f8e9,Tbilisi,"Gorilla Breath - photoperiod, feminised 5gr",Cannabis,Cannabis,Cannabis,5.0,0.0,240.0,0.0,0.0,48.0,0.0,0.0,0.0,5
18849,2020-08-06,-8141549246506578833,d30ed85c42,Tbilisi,🧞‍♂️🌈🌈🌈LSD 220ug from California 10+1pc(for gift)🌈🌈🌈🧞‍♀️,Pychedelics,LSD,LSD,11.0,0.0,433.07270000000005,0.0,0.0,39.37024545454546,0.0,0.0,0.0,5
18850,2020-08-06,-8062145466341331629,cb721d4bca,Tbilisi,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka.",Cannabis,Cannabis,Cannabis,5.0,0.0,280.0,0.0,0.0,56.0,0.0,0.0,0.0,5
18851,2020-08-06,-7502676839610230462,64284550d9,Tbilisi,0.5-G ---> Hybrid BEST (BTC - Sale),Cannabis,Cannabis,Cannabis,0.5,4.0,25.0,2.0,100.0,50.0,0.0,0.0,0.0,5
18852,2020-08-06,-7284370115794108050,52fe6d0af9,Batumi,VHQ Methadon 0.50G Imported Crystals,Opiates/Opiate Substitutes,Methadone,Powder,0.5,0.0,615.0,0.0,0.0,1230.0,0.0,0.0,0.0,5
18853,2020-08-06,-7093423801682078786,ae784bef73,Tbilisi,NEW * Green Gelato * NEW * BUDS ! 1G VHQ,Cannabis,Cannabis,Cannabis,1.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,0.0,5
18854,2020-08-06,-6908802603226063828,54915c4374,Tbilisi,marki n-boom 3 sht.,NPS,25i-NBOMe,25i-NBOMe,3.0,11.0,49.0,33.0,539.0,16.333333333333332,3.0,9.0,147.0,5
18855,2020-08-06,-6835251430229436234,cb721d4bca,Tbilisi,100 gr marijuana buds,Cannabis,Cannabis,Cannabis,100.0,0.0,2400.0,0.0,0.0,24.0,0.0,0.0,0.0,5
18856,2020-08-06,-6621035310814433045,7f1273da70,Tbilisi,Northern Lights Regular [budsonly] 3gramm,Cannabis,Cannabis,Cannabis,3.0,0.0,90.0,0.0,0.0,30.0,0.0,0.0,0.0,5
18857,2020-08-06,-6531217456215944573,21de5577be,Tbilisi,0.5 gr. Afghan kush 100% Natural (Indika),Cannabis,Cannabis,Cannabis,0.5,1.0,32.0,0.5,32.0,64.0,0.0,0.0,0.0,5
18858,2020-08-06,-6387157660765438680,4a91350669,Tbilisi,1 Amnesia Haze marihuana shishki tgk 25%,Cannabis,Cannabis,Cannabis,1.0,1.0,60.0,1.0,60.0,60.0,0.0,0.0,0.0,5
18859,2020-08-06,-5826079065087598852,7bd1a5deba,Tbilisi,15 + GRAMM NEW BEASTWEED,Cannabis,Cannabis,Cannabis,15.0,0.0,209.0,0.0,0.0,13.933333333333335,0.0,0.0,0.0,5
18860,2020-08-06,-5691658937632002440,cb721d4bca,Tbilisi,"1GR GORILLA GLUE AUTO Shishki ,Oplata BITCOIN -10% Skidka",Cannabis,Cannabis,Cannabis,1.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,5
18861,2020-08-06,-4492067649235825562,67187efef3,Tbilisi,"AKTsIJa! AKTsIJa! AKTsIJa-AKTsIJa-AKTsIJa-POSLEDNIJ DNI, AKTsIJa DO 10.08.2020. 1GR ZA 35 DOLAROV 1g hindu kish best buds BTC 5% sale",Cannabis,Cannabis,Cannabis,1.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,5
18862,2020-08-06,-4386657415914598902,3c9bc6f8e9,Tbilisi,"Hindu Kush (photoperiod, regular) 15 gr",Cannabis,Cannabis,Cannabis,15.0,0.0,650.0,0.0,0.0,43.33333333333334,0.0,0.0,0.0,5
18863,2020-08-06,-4370719218172178824,fccfd69694,Tbilisi,"Trim i nizovye shishki, 5 g Trichome trim 5 g",Cannabis,Cannabis,Cannabis,5.0,2.0,40.0,10.0,80.0,8.0,0.0,0.0,0.0,5
18864,2020-08-06,-4341810487656454962,35c7cbba1f,Tbilisi,Marihuana [Shishki] [Gali] 100G,Cannabis,Cannabis,Cannabis,100.0,0.0,2500.0,0.0,0.0,25.0,0.0,0.0,0.0,5
18865,2020-08-06,-4251254930753712819,fccfd69694,Tbilisi,Boshki LSD 0.5 g,Pychedelics,LSD,LSD,0.5,0.0,25.0,0.0,0.0,50.0,0.0,0.0,0.0,5
18866,2020-08-06,-4159900954516819624,fccfd69694,Tbilisi,Moschnye Keksy / Marijuana cupcakes (75g),Cannabis,Cannabis,Cannabis,75.0,2.0,25.0,150.0,50.0,0.3333333333333333,0.0,0.0,0.0,5
18867,2020-08-06,-4024782895423896897,3b3ba4f5a5,Batumi,Melkie shishki (Indica) 2g,Cannabis,Cannabis,Cannabis,2.0,1.0,33.0,2.0,33.0,16.5,0.0,0.0,0.0,5
18868,2020-08-06,-4010784170930935574,bb1791277e,Tbilisi,"5 gr Durban Poison marihuana BUDS 23% thc , sativa , esli platite s btk skidka 10% !! 235 $",Cannabis,Cannabis,Cannabis,5.0,0.0,270.0,0.0,0.0,54.0,0.0,0.0,0.0,5
18869,2020-08-06,-3886327142007917290,21de5577be,Tbilisi,1.0 gr. Amnesia Haze 100% Natural/ IMPORT / Sativa,Cannabis,Cannabis,Cannabis,1.0,1.0,53.0,1.0,53.0,53.0,0.0,0.0,0.0,5
18870,2020-08-06,-3703884984877510798,21de5577be,Tbilisi,1.0 gr. Afghan kush 100% Natural (Indika),Cannabis,Cannabis,Cannabis,1.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,0.0,5
18871,2020-08-06,-3642635095858908640,8ddca45a78,Tbilisi,"0,5G 🍇🍇 GRAPE APE (hybrid < indica)",Cannabis,Cannabis,Cannabis,0.5,1.0,29.0,0.5,29.0,58.0,0.0,0.0,0.0,5
18872,2020-08-06,-3487589746236741100,f25c0d6c5c,Tbilisi,Auto Amnesia Haze 1 gr,Cannabis,Cannabis,Cannabis,1.0,0.0,37.02435,0.0,0.0,37.02435,0.0,0.0,0.0,5
18873,2020-08-06,-3466267996547355050,16be2c8499,Tbilisi,500 sht. marki 25i nbome. gotovyj klad v Tbilisi.,NPS,25i-NBOMe,25i-NBOMe,500.0,0.0,1000.0,0.0,0.0,2.0,0.0,0.0,0.0,5
18874,2020-08-06,-3348987978396331101,35c7cbba1f,Tbilisi,Amfetamin [White] [Import] 10G,Amphetamines,Amphetamine,Amphetamine,10.0,0.0,2225.0,0.0,0.0,222.5,0.0,0.0,0.0,5
18875,2020-08-06,-3037635429435397753,c47f675e02,Tbilisi,LSD-25 shishki 10gram,Cannabis,Cannabis,Cannabis,10.0,0.0,370.0,0.0,0.0,37.0,0.0,0.0,0.0,5
18876,2020-08-06,-2935175668075977987,9610a68a0a,Tbilisi,GABAGAMA 250 shtuk,Pharmaceuticals,Gabapentin,Gabapentin,250.0,0.0,228.8778,0.0,0.0,0.9155112,0.0,0.0,0.0,5
18877,2020-08-06,-2754171948308235020,4659482266,Tbilisi,0.5 g.Super Skunk top class buds! (podezd),Cannabis,Cannabis,Cannabis,0.5,2.0,31.0,1.0,62.0,62.0,0.0,0.0,0.0,5
18878,2020-08-06,-2407565542105986686,bb1791277e,Tbilisi,"1 gr , california ,GORILLA GLUE marihuana BUDS btc sale 1%",Cannabis,Cannabis,Cannabis,1.0,1.0,60.0,1.0,60.0,60.0,0.0,0.0,0.0,5
18879,2020-08-06,-1951868462391364637,d30ed85c42,Batumi,🧞‍♂️🌈🌈🌈LSD 220ug from California 10+1pc(for gift)🌈🌈🌈🧞‍♀️,Pychedelics,LSD,LSD,11.0,0.0,434.19465,0.0,0.0,39.47224090909091,0.0,0.0,0.0,5
18880,2020-08-06,-1523267746649179172,7918572a66,Tbilisi,TYson Budds 1G Skidka 5%,Cannabis,Cannabis,Cannabis,1.0,2.0,44.0,2.0,88.0,44.0,0.0,0.0,0.0,5
18881,2020-08-06,-1443507937113279116,67187efef3,Tbilisi,AKTsIJa! 1g hindu kish best buds BTC 5% sale,Cannabis,Cannabis,Cannabis,1.0,2.0,40.0,2.0,80.0,40.0,0.0,0.0,0.0,5
18882,2020-08-06,-804962191303426115,ba95863126,Tbilisi,Hybrid Ana-sha 1G.,Cannabis,Cannabis,Cannabis,1.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,0.0,5
18883,2020-08-06,-174264509383643743,ae784bef73,Tbilisi,NEW ! Afghan HQ buds ! NEW ! 0.5G,Cannabis,Cannabis,Cannabis,0.5,0.0,34.0,0.0,0.0,68.0,0.0,0.0,0.0,5
18884,2020-08-06,-143406251192427509,16be2c8499,Tbilisi,10000sht marki 25i-nbome. predoplata,NPS,25i-NBOMe,25i-NBOMe,10000.0,0.0,8500.0,0.0,0.0,0.85,0.0,0.0,0.0,5
18885,2020-08-06,89469905749254262,3c9bc6f8e9,Tbilisi,"Hindu Kush (photoperiod, regular) 5gr",Cannabis,Cannabis,Cannabis,5.0,0.0,240.0,0.0,0.0,48.0,0.0,0.0,0.0,5
18886,2020-08-06,142314964543086333,21de5577be,Tbilisi,0.5 gr. Magic Kush IMPORT (INDICA),Cannabis,Cannabis,Cannabis,0.5,0.0,32.0,0.0,0.0,64.0,0.0,0.0,0.0,5
18887,2020-08-06,161163108133527545,69672fee0d,Tbilisi,180 gr marihuana persoalno,Cannabis,Cannabis,Cannabis,180.0,0.0,5900.0,0.0,0.0,32.77777777777778,0.0,0.0,0.0,5
18888,2020-08-06,229238405492320517,366326d4d6,Tbilisi,!!!NEW!!! 5G Critical KusH !!!NEW!!!,Cannabis,Cannabis,Cannabis,5.0,3.0,159.0,15.0,477.0,31.8,0.0,0.0,0.0,5
18889,2020-08-06,284896768117813283,89f7212915,Tbilisi,1 G Hybrid Marijuana Buds,Cannabis,Cannabis,Cannabis,1.0,3.0,59.0,3.0,177.0,59.0,0.0,0.0,0.0,5
18890,2020-08-06,343971585879302163,f8a875c191,Batumi,METADON - 0.30 - SALE,Opiates/Opiate Substitutes,Methadone,Powder,0.3,0.0,300.0,0.0,0.0,1000.0,0.0,0.0,0.0,5
18891,2020-08-06,438489272153646742,ccc85b93d8,Tbilisi,VHQ Hybrid MJ Buds 1G,Cannabis,Cannabis,Cannabis,1.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,5
18892,2020-08-06,647395062445136659,21de5577be,Tbilisi,2.0 gr. Magic Kush IMPORT (INDICA),Cannabis,Cannabis,Cannabis,2.0,0.0,99.0,0.0,0.0,49.5,0.0,0.0,0.0,5
18893,2020-08-06,889538989780345852,7c395c455d,Tbilisi,2 marijuana BUDS northen lights 24% THC ShIShKI!!!,Cannabis,Cannabis,Cannabis,2.0,0.0,120.0,0.0,0.0,60.0,0.0,0.0,0.0,5
18894,2020-08-06,947364265607214474,7c395c455d,Tbilisi,1 gr Amnesia Haze shishki import s evropy tgk 28%,Cannabis,Cannabis,Cannabis,1.0,1.0,60.0,1.0,60.0,60.0,0.0,0.0,0.0,5
18895,2020-08-06,1008553554683543711,0dec0e1c48,Tbilisi,2gr HYBRID buds,Cannabis,Cannabis,Cannabis,2.0,1.0,88.0,2.0,88.0,44.0,0.0,0.0,0.0,5
18896,2020-08-06,1078638235622942638,e771f4c371,Tbilisi,CLOWNBARON ShIShKI* VHQ*♤THC 28%♤0.5G SPECIAL PRICE,Cannabis,Cannabis,Cannabis,0.5,2.0,29.0,1.0,58.0,58.0,0.0,0.0,0.0,5
18897,2020-08-06,1267542360024421443,22610cd7c4,Tbilisi,🎇SUPER SKITKA🎇Amsterdam weed sativa 1gr,Cannabis,Cannabis,Cannabis,1.0,8.0,36.0,8.0,288.0,36.0,0.0,0.0,0.0,5
18898,2020-08-06,1467344568101999978,e771f4c371,Tbilisi,CLOWNBARON ShIShKI* 1G *VHQ*♤THC 28%♤ SPECIAL PRICE,Cannabis,Cannabis,Cannabis,1.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,0.0,5
18899,2020-08-06,1576509543336681812,1dfc50c91e,Tbilisi,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",Cannabis,Cannabis,Cannabis,5.0,0.0,219.0,0.0,0.0,43.8,0.0,0.0,0.0,5
18900,2020-08-06,1621668975946143363,e56bb6ca93,Tbilisi,1gr Top klass HYBRID shishki. 50% sativa 50% indica (KLADI NA MAGNITAH),Cannabis,Cannabis,Cannabis,1.0,1.0,49.0,1.0,49.0,49.0,0.0,0.0,0.0,5
18901,2020-08-06,2387256777653476702,0dec0e1c48,Tbilisi,1gr HYBRID o.g,Cannabis,Cannabis,Cannabis,1.0,5.0,49.0,5.0,245.0,49.0,0.0,0.0,0.0,5
